Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Column1,Column2,Column3,,,,
19 February 2023,Smartphone,Electronics,South,4.00,3152.00,307.62,,,,,,,
04 December 2023,Monitor,Accessories,East,9.00,8586.00,1555.82,,,,,,,
21 October 2022,Monitor,Accessories,South,2.00,1046.00,273.38,,,,,,,
15 February 2022,Tablet,Electronics,West,4.00,3452.00,560.31,,,,,,,
12 March 2022,Monitor,Accessories,West,4.00,2368.00,361.02,,,,,,,
20 October 2022,Camera,Electronics,South,2.00,1924.00,422.25,,,,,,,
19 September 2022,Laptop,Electronics,West,5.00,4580.00,1148.06,,,,,,,
02 November 2024,Headphones,Accessories,East,5.00,3735.00,423.94,,,,,,,
13 May 2023,Monitor,Accessories,North,4.00,2476.00,417.16,,,,,,,
13 July 2023,Laptop,Electronics,South,2.00,162.00,16.51,,,,,,,
04 July 2022,Printer,Office,West,3.00,258.00,38.03,,,,,,,
19 March 2022,Keyboard,Accessories,East,4.00,3524.00,998.29,,,,,,,
27 May 2023,Smartwatch,Electronics,South,8.00,6184.00,1796.90,,,,,,,
07 March 2023,Monitor,Accessories,West,6.00,3750.00,645.69,,,,,,,
15 April 2022,Mouse,Accessories,South,5.00,1465.00,424.64,,,,,,,
28 March 2024,Camera,Electronics,North,4.00,4480.00,412.05,,,,,,,
29 February 2024,Laptop,Electronics,North,8.00,1544.00,281.22,,,,,,,
21 January 2024,Headphones,Accessories,North,9.00,7974.00,1181.04,,,,,,,
30 March 2024,Printer,Office,East,5.00,5920.00,1679.15,,,,,,,
02 October 2024,Smartwatch,Electronics,South,8.00,8792.00,2045.54,,,,,,,
18 December 2023,Smartwatch,Electronics,East,1.00,294.00,52.37,,,,,,,
23 January 2022,Camera,Electronics,East,7.00,1169.00,264.37,,,,,,,
14 February 2024,Camera,Electronics,West,8.00,9232.00,880.52,,,,,,,
09 October 2023,Headphones,Accessories,South,4.00,1396.00,135.48,,,,,,,
23 January 2024,Camera,Electronics,North,9.00,10188.00,1408.18,,,,,,,
13 September 2022,Monitor,Accessories,West,2.00,222.00,23.65,,,,,,,
03 April 2024,Monitor,Accessories,West,2.00,1328.00,358.07,,,,,,,
06 November 2024,Printer,Office,East,9.00,5085.00,488.63,,,,,,,
02 August 2024,Mouse,Accessories,West,3.00,1245.00,229.73,,,,,,,
18 August 2022,Tablet,Electronics,South,2.00,960.00,124.02,,,,,,,
03 March 2024,Smartphone,Electronics,West,9.00,5553.00,329.79,,,,,,,
10 September 2023,Keyboard,Accessories,North,2.00,1790.00,236.76,,,,,,,
11 July 2024,Keyboard,Accessories,West,8.00,2712.00,247.84,,,,,,,
06 May 2024,Laptop,Electronics,North,1.00,632.00,89.14,,,,,,,
13 January 2022,Headphones,Accessories,South,8.00,4904.00,520.74,,,,,,,
05 December 2022,Keyboard,Accessories,South,1.00,361.00,58.80,,,,,,,
11 February 2022,Printer,Office,West,9.00,7290.00,841.07,,,,,,,
08 March 2024,Smartwatch,Electronics,South,4.00,2052.00,181.64,,,,,,,
21 May 2024,Mouse,Accessories,North,3.00,1842.00,112.85,,,,,,,
06 December 2023,Mouse,Accessories,North,9.00,10593.00,2488.69,,,,,,,
28 August 2022,Camera,Electronics,South,6.00,1218.00,129.36,,,,,,,
19 November 2023,Mouse,Accessories,South,5.00,4240.00,426.41,,,,,,,
29 October 2024,Keyboard,Accessories,East,2.00,226.00,38.52,,,,,,,
25 March 2022,Camera,Electronics,East,6.00,5154.00,1072.80,,,,,,,
30 July 2023,Mouse,Accessories,North,6.00,1236.00,304.88,,,,,,,
14 November 2022,Tablet,Electronics,South,1.00,1179.00,159.42,,,,,,,
29 December 2024,Printer,Office,West,5.00,2275.00,313.50,,,,,,,
21 May 2023,Smartwatch,Electronics,North,7.00,6188.00,1231.30,,,,,,,
16 December 2023,Headphones,Accessories,West,3.00,2946.00,666.99,,,,,,,
10 September 2023,Headphones,Accessories,South,5.00,5085.00,1172.12,,,,,,,
02 May 2022,Keyboard,Accessories,North,2.00,712.00,205.53,,,,,,,
03 February 2023,Smartwatch,Electronics,East,6.00,648.00,62.25,,,,,,,
02 February 2023,Mouse,Accessories,North,5.00,2735.00,483.20,,,,,,,
26 December 2022,Printer,Office,North,6.00,2910.00,173.45,,,,,,,
15 May 2022,Smartwatch,Electronics,South,1.00,263.00,69.39,,,,,,,
05 December 2023,Smartphone,Electronics,North,2.00,876.00,66.68,,,,,,,
05 November 2023,Mouse,Accessories,West,1.00,913.00,162.24,,,,,,,
13 October 2024,Laptop,Electronics,South,9.00,594.00,93.92,,,,,,,
27 February 2022,Headphones,Accessories,South,2.00,956.00,202.14,,,,,,,
17 June 2024,Laptop,Electronics,East,7.00,7301.00,2026.43,,,,,,,
14 May 2023,Headphones,Accessories,South,6.00,5754.00,1628.61,,,,,,,
21 June 2022,Headphones,Accessories,East,4.00,1372.00,274.47,,,,,,,
08 July 2022,Headphones,Accessories,North,8.00,920.00,214.27,,,,,,,
18 January 2024,Smartphone,Electronics,North,3.00,885.00,150.79,,,,,,,
30 December 2024,Camera,Electronics,North,1.00,379.00,39.41,,,,,,,
09 September 2024,Headphones,Accessories,West,8.00,1024.00,201.92,,,,,,,
04 May 2024,Keyboard,Accessories,West,4.00,4312.00,388.48,,,,,,,
06 June 2023,Mouse,Accessories,East,5.00,5030.00,540.73,,,,,,,
31 January 2022,Smartphone,Electronics,West,2.00,1438.00,315.83,,,,,,,
07 April 2022,Keyboard,Accessories,South,1.00,419.00,108.36,,,,,,,
24 February 2022,Headphones,Accessories,East,3.00,3519.00,935.72,,,,,,,
03 April 2022,Tablet,Electronics,East,8.00,2912.00,451.97,,,,,,,
20 February 2023,Smartphone,Electronics,North,5.00,4005.00,226.09,,,,,,,
22 August 2023,Smartwatch,Electronics,South,5.00,2075.00,271.71,,,,,,,
23 February 2023,Laptop,Electronics,South,2.00,120.00,7.74,,,,,,,
12 August 2024,Camera,Electronics,North,4.00,564.00,32.80,,,,,,,
01 October 2023,Smartwatch,Electronics,East,2.00,486.00,62.58,,,,,,,
15 April 2023,Smartwatch,Electronics,East,2.00,1488.00,342.87,,,,,,,
24 February 2023,Laptop,Electronics,West,6.00,3096.00,277.68,,,,,,,
04 November 2022,Smartwatch,Electronics,West,8.00,6488.00,1845.07,,,,,,,
11 April 2024,Smartwatch,Electronics,West,4.00,4284.00,848.44,,,,,,,
05 July 2022,Smartwatch,Electronics,North,8.00,1864.00,110.81,,,,,,,
08 May 2024,Camera,Electronics,West,5.00,4435.00,954.12,,,,,,,
03 October 2024,Camera,Electronics,East,4.00,3296.00,460.98,,,,,,,
05 May 2023,Mouse,Accessories,East,3.00,780.00,217.92,,,,,,,
02 June 2022,Smartwatch,Electronics,East,7.00,4396.00,962.61,,,,,,,
02 May 2023,Keyboard,Accessories,South,6.00,1362.00,202.68,,,,,,,
13 January 2022,Mouse,Accessories,East,7.00,3843.00,378.03,,,,,,,
09 September 2022,Printer,Office,East,2.00,2080.00,450.24,,,,,,,
07 April 2022,Mouse,Accessories,South,5.00,1210.00,201.45,,,,,,,
15 November 2023,Printer,Office,West,3.00,2316.00,356.50,,,,,,,
18 July 2023,Monitor,Accessories,West,6.00,3366.00,614.22,,,,,,,
07 June 2024,Tablet,Electronics,West,9.00,6507.00,1075.51,,,,,,,
14 May 2024,Mouse,Accessories,South,1.00,384.00,35.36,,,,,,,
05 January 2022,Laptop,Electronics,South,5.00,3625.00,563.95,,,,,,,
14 December 2022,Tablet,Electronics,South,1.00,400.00,45.16,,,,,,,
22 February 2022,Monitor,Accessories,North,5.00,2880.00,209.58,,,,,,,
28 March 2023,Printer,Office,West,6.00,1608.00,302.32,,,,,,,
08 February 2023,Headphones,Accessories,South,2.00,1574.00,196.84,,,,,,,
13 September 2024,Keyboard,Accessories,East,3.00,2478.00,584.37,,,,,,,
20 September 2024,Headphones,Accessories,East,8.00,8872.00,1486.58,,,,,,,
24 March 2024,Printer,Office,East,8.00,2320.00,668.63,,,,,,,
29 July 2023,Headphones,Accessories,West,3.00,171.00,9.02,,,,,,,
20 November 2024,Keyboard,Accessories,South,8.00,4536.00,627.13,,,,,,,
09 June 2024,Headphones,Accessories,South,3.00,1308.00,73.28,,,,,,,
27 October 2022,Laptop,Electronics,North,4.00,4048.00,641.23,,,,,,,
29 May 2022,Tablet,Electronics,East,9.00,4041.00,963.58,,,,,,,
24 May 2024,Headphones,Accessories,South,5.00,5665.00,332.46,,,,,,,
29 November 2023,Mouse,Accessories,South,6.00,6876.00,1029.92,,,,,,,
02 March 2023,Monitor,Accessories,South,1.00,617.00,145.37,,,,,,,
15 September 2022,Monitor,Accessories,South,6.00,1440.00,130.40,,,,,,,
17 April 2024,Smartwatch,Electronics,East,8.00,472.00,116.36,,,,,,,
30 June 2023,Laptop,Electronics,North,5.00,5640.00,1227.77,,,,,,,
26 October 2022,Headphones,Accessories,West,6.00,2640.00,668.12,,,,,,,
13 July 2024,Smartphone,Electronics,South,3.00,768.00,72.67,,,,,,,
22 February 2024,Keyboard,Accessories,South,1.00,725.00,81.96,,,,,,,
28 April 2024,Headphones,Accessories,North,8.00,1080.00,210.69,,,,,,,
30 October 2024,Headphones,Accessories,South,1.00,393.00,40.34,,,,,,,
11 June 2024,Smartwatch,Electronics,North,4.00,1264.00,371.92,,,,,,,
03 September 2022,Headphones,Accessories,South,9.00,4797.00,1193.95,,,,,,,
27 March 2022,Tablet,Electronics,East,8.00,2080.00,151.14,,,,,,,
16 February 2022,Camera,Electronics,West,4.00,3812.00,312.80,,,,,,,
25 February 2024,Mouse,Accessories,West,5.00,3695.00,463.57,,,,,,,
31 January 2022,Mouse,Accessories,South,1.00,1159.00,344.22,,,,,,,
06 August 2024,Tablet,Electronics,West,9.00,4149.00,605.52,,,,,,,
05 December 2023,Keyboard,Accessories,East,2.00,1446.00,171.73,,,,,,,
24 July 2024,Laptop,Electronics,South,1.00,225.00,48.82,,,,,,,
09 December 2022,Headphones,Accessories,South,1.00,355.00,26.80,,,,,,,
15 September 2023,Tablet,Electronics,West,7.00,3164.00,166.40,,,,,,,
28 October 2022,Smartwatch,Electronics,East,1.00,498.00,38.67,,,,,,,
28 April 2023,Headphones,Accessories,South,5.00,1315.00,217.79,,,,,,,
13 September 2024,Headphones,Accessories,North,5.00,2805.00,438.89,,,,,,,
01 November 2022,Monitor,Accessories,East,5.00,5180.00,726.62,,,,,,,
07 June 2022,Camera,Electronics,North,5.00,4045.00,203.35,,,,,,,
22 June 2024,Laptop,Electronics,North,9.00,8793.00,2262.43,,,,,,,
08 August 2024,Headphones,Accessories,South,8.00,2592.00,526.38,,,,,,,
08 February 2022,Keyboard,Accessories,East,7.00,7819.00,1708.84,,,,,,,
11 July 2024,Smartwatch,Electronics,North,7.00,2919.00,325.35,,,,,,,
03 June 2023,Printer,Office,South,3.00,768.00,85.37,,,,,,,
02 December 2023,Smartphone,Electronics,West,2.00,1736.00,388.09,,,,,,,
18 July 2023,Smartwatch,Electronics,South,7.00,6293.00,389.22,,,,,,,
21 March 2024,Headphones,Accessories,South,6.00,3684.00,477.02,,,,,,,
24 December 2024,Printer,Office,South,9.00,8370.00,1064.65,,,,,,,
24 August 2023,Keyboard,Accessories,South,4.00,3788.00,875.54,,,,,,,
22 August 2023,Laptop,Electronics,West,8.00,8296.00,1884.18,,,,,,,
10 October 2022,Tablet,Electronics,West,5.00,325.00,21.01,,,,,,,
16 August 2024,Camera,Electronics,North,2.00,2216.00,444.36,,,,,,,
31 January 2022,Laptop,Electronics,North,8.00,7064.00,1873.02,,,,,,,
08 August 2024,Mouse,Accessories,East,9.00,2538.00,575.41,,,,,,,
13 March 2024,Headphones,Accessories,North,1.00,1151.00,77.22,,,,,,,
18 January 2022,Keyboard,Accessories,East,1.00,717.00,137.27,,,,,,,
12 January 2022,Smartwatch,Electronics,East,8.00,3048.00,444.30,,,,,,,
19 February 2024,Keyboard,Accessories,South,3.00,2070.00,163.23,,,,,,,
14 August 2023,Camera,Electronics,East,5.00,3630.00,537.93,,,,,,,
13 April 2022,Tablet,Electronics,East,7.00,896.00,219.98,,,,,,,
29 February 2024,Tablet,Electronics,East,7.00,1981.00,311.44,,,,,,,
16 July 2023,Headphones,Accessories,West,6.00,7140.00,605.22,,,,,,,
13 April 2023,Monitor,Accessories,North,5.00,1015.00,85.06,,,,,,,
12 August 2024,Headphones,Accessories,North,4.00,524.00,52.31,,,,,,,
19 July 2023,Smartwatch,Electronics,North,2.00,1678.00,372.78,,,,,,,
26 May 2023,Tablet,Electronics,South,4.00,3260.00,969.76,,,,,,,
18 October 2024,Headphones,Accessories,South,5.00,720.00,214.31,,,,,,,
04 May 2024,Printer,Office,West,4.00,1792.00,417.99,,,,,,,
18 June 2022,Tablet,Electronics,South,9.00,3096.00,505.08,,,,,,,
06 September 2024,Keyboard,Accessories,South,5.00,1400.00,273.39,,,,,,,
05 February 2023,Smartwatch,Electronics,North,4.00,508.00,37.94,,,,,,,
16 September 2022,Tablet,Electronics,East,7.00,2646.00,380.83,,,,,,,
07 March 2024,Mouse,Accessories,East,1.00,357.00,79.86,,,,,,,
28 December 2023,Tablet,Electronics,North,1.00,373.00,53.15,,,,,,,
24 March 2023,Smartphone,Electronics,East,1.00,266.00,55.52,,,,,,,
07 October 2024,Smartphone,Electronics,North,4.00,344.00,25.70,,,,,,,
17 June 2024,Smartphone,Electronics,North,7.00,1806.00,308.92,,,,,,,
10 March 2023,Printer,Office,North,9.00,7281.00,396.28,,,,,,,
28 June 2024,Smartwatch,Electronics,West,7.00,3094.00,463.72,,,,,,,
02 June 2024,Keyboard,Accessories,East,2.00,252.00,67.37,,,,,,,
27 April 2022,Camera,Electronics,East,9.00,2691.00,761.16,,,,,,,
26 April 2024,Printer,Office,West,6.00,990.00,102.83,,,,,,,
05 June 2022,Smartwatch,Electronics,South,4.00,3236.00,655.18,,,,,,,
27 April 2022,Laptop,Electronics,East,4.00,1076.00,124.56,,,,,,,
10 August 2022,Tablet,Electronics,North,4.00,1428.00,160.54,,,,,,,
22 April 2022,Keyboard,Accessories,East,5.00,1000.00,292.04,,,,,,,
10 June 2022,Smartwatch,Electronics,South,9.00,3429.00,998.82,,,,,,,
17 October 2023,Monitor,Accessories,West,5.00,4730.00,1416.10,,,,,,,
04 November 2023,Monitor,Accessories,South,6.00,6630.00,512.60,,,,,,,
22 October 2024,Camera,Electronics,South,7.00,2296.00,138.93,,,,,,,
15 January 2023,Monitor,Accessories,East,7.00,7420.00,1107.31,,,,,,,
23 April 2022,Printer,Office,South,7.00,2338.00,531.50,,,,,,,
11 June 2022,Keyboard,Accessories,South,7.00,4039.00,420.29,,,,,,,
19 May 2023,Laptop,Electronics,East,2.00,990.00,76.87,,,,,,,
05 August 2023,Laptop,Electronics,West,1.00,733.00,54.11,,,,,,,
24 January 2024,Smartphone,Electronics,East,3.00,2421.00,334.61,,,,,,,
14 March 2024,Keyboard,Accessories,East,8.00,832.00,214.81,,,,,,,
13 May 2022,Smartwatch,Electronics,East,1.00,483.00,98.15,,,,,,,
27 February 2023,Keyboard,Accessories,North,6.00,2508.00,480.48,,,,,,,
01 October 2023,Keyboard,Accessories,North,7.00,4032.00,426.13,,,,,,,
15 April 2022,Keyboard,Accessories,East,8.00,3208.00,840.97,,,,,,,
10 May 2024,Smartwatch,Electronics,South,6.00,3402.00,857.61,,,,,,,
06 December 2024,Headphones,Accessories,North,1.00,541.00,52.50,,,,,,,
08 February 2022,Smartwatch,Electronics,West,7.00,1806.00,129.60,,,,,,,
03 August 2024,Headphones,Accessories,South,3.00,2433.00,515.28,,,,,,,
10 November 2023,Keyboard,Accessories,East,6.00,5880.00,454.19,,,,,,,
24 May 2023,Mouse,Accessories,West,3.00,3375.00,451.50,,,,,,,
30 May 2024,Tablet,Electronics,North,8.00,6960.00,1913.58,,,,,,,
06 August 2024,Keyboard,Accessories,West,4.00,316.00,32.79,,,,,,,
10 October 2022,Tablet,Electronics,North,9.00,1404.00,89.43,,,,,,,
08 March 2024,Keyboard,Accessories,North,9.00,5823.00,478.22,,,,,,,
16 May 2024,Headphones,Accessories,South,6.00,2790.00,719.15,,,,,,,
31 May 2024,Tablet,Electronics,West,7.00,1169.00,69.41,,,,,,,
26 October 2023,Printer,Office,East,8.00,6016.00,406.13,,,,,,,
15 October 2022,Smartwatch,Electronics,North,7.00,7154.00,1177.51,,,,,,,
29 January 2024,Keyboard,Accessories,West,2.00,370.00,102.74,,,,,,,
16 March 2024,Monitor,Accessories,West,1.00,430.00,113.57,,,,,,,
28 April 2022,Smartwatch,Electronics,West,1.00,946.00,280.53,,,,,,,
20 May 2024,Tablet,Electronics,South,8.00,984.00,73.84,,,,,,,
26 November 2022,Keyboard,Accessories,East,9.00,1467.00,372.17,,,,,,,
16 August 2023,Smartphone,Electronics,South,4.00,2444.00,155.42,,,,,,,
02 November 2023,Mouse,Accessories,North,9.00,8640.00,1254.30,,,,,,,
17 July 2023,Smartwatch,Electronics,West,9.00,3861.00,536.04,,,,,,,
24 July 2022,Keyboard,Accessories,North,1.00,868.00,60.12,,,,,,,
03 November 2024,Laptop,Electronics,South,9.00,1746.00,260.50,,,,,,,
19 August 2024,Printer,Office,South,1.00,915.00,129.08,,,,,,,
15 September 2024,Smartwatch,Electronics,East,9.00,3591.00,423.00,,,,,,,
28 January 2023,Camera,Electronics,East,6.00,2562.00,612.36,,,,,,,
28 November 2022,Smartwatch,Electronics,West,9.00,5382.00,1037.04,,,,,,,
18 November 2024,Smartwatch,Electronics,East,4.00,2792.00,170.96,,,,,,,
23 April 2022,Headphones,Accessories,East,4.00,2160.00,631.90,,,,,,,
23 May 2023,Monitor,Accessories,West,7.00,6377.00,1332.86,,,,,,,
17 May 2024,Smartphone,Electronics,East,8.00,5264.00,1051.50,,,,,,,
18 December 2023,Laptop,Electronics,North,2.00,1346.00,196.50,,,,,,,
19 August 2023,Camera,Electronics,South,7.00,7301.00,1311.65,,,,,,,
20 April 2023,Keyboard,Accessories,South,2.00,2016.00,198.26,,,,,,,
30 June 2022,Laptop,Electronics,North,6.00,1266.00,220.50,,,,,,,
11 April 2023,Mouse,Accessories,West,2.00,140.00,35.18,,,,,,,
22 July 2024,Camera,Electronics,East,8.00,6520.00,1073.62,,,,,,,
19 February 2022,Keyboard,Accessories,East,1.00,582.00,29.91,,,,,,,
10 March 2024,Printer,Office,West,1.00,245.00,14.50,,,,,,,
27 April 2024,Mouse,Accessories,South,1.00,504.00,143.12,,,,,,,
06 October 2022,Monitor,Accessories,South,6.00,6834.00,1211.75,,,,,,,
01 October 2022,Headphones,Accessories,West,8.00,5712.00,1191.02,,,,,,,
09 May 2023,Laptop,Electronics,South,5.00,4485.00,347.99,,,,,,,
02 June 2024,Headphones,Accessories,West,8.00,2304.00,291.46,,,,,,,
23 June 2024,Mouse,Accessories,North,6.00,6576.00,815.56,,,,,,,
16 November 2022,Keyboard,Accessories,South,9.00,10629.00,2843.54,,,,,,,
12 March 2022,Camera,Electronics,East,1.00,706.00,153.59,,,,,,,
16 April 2022,Headphones,Accessories,South,1.00,977.00,103.82,,,,,,,
16 April 2023,Smartwatch,Electronics,South,4.00,776.00,73.16,,,,,,,
12 October 2022,Tablet,Electronics,West,4.00,3932.00,309.43,,,,,,,
29 October 2022,Keyboard,Accessories,East,3.00,1263.00,368.46,,,,,,,
01 August 2022,Keyboard,Accessories,East,8.00,7064.00,745.24,,,,,,,
20 April 2023,Keyboard,Accessories,West,4.00,4740.00,746.77,,,,,,,
25 March 2024,Printer,Office,South,7.00,4522.00,1137.23,,,,,,,
28 December 2023,Tablet,Electronics,South,7.00,2009.00,183.19,,,,,,,
18 April 2024,Smartphone,Electronics,East,2.00,2110.00,548.12,,,,,,,
26 September 2024,Mouse,Accessories,West,1.00,95.00,6.97,,,,,,,
19 November 2023,Smartwatch,Electronics,East,1.00,384.00,83.58,,,,,,,
23 April 2023,Tablet,Electronics,North,3.00,3471.00,200.08,,,,,,,
20 June 2023,Tablet,Electronics,West,4.00,2048.00,507.01,,,,,,,
05 August 2022,Monitor,Accessories,South,8.00,9296.00,2581.06,,,,,,,
28 May 2022,Laptop,Electronics,West,8.00,5272.00,1188.16,,,,,,,
18 January 2024,Headphones,Accessories,East,1.00,619.00,127.58,,,,,,,
27 April 2023,Laptop,Electronics,North,1.00,448.00,53.20,,,,,,,
10 June 2022,Keyboard,Accessories,North,9.00,5004.00,1313.13,,,,,,,
05 December 2023,Keyboard,Accessories,North,4.00,4716.00,704.99,,,,,,,
11 May 2022,Printer,Office,West,9.00,7506.00,827.17,,,,,,,
11 January 2024,Keyboard,Accessories,North,7.00,4095.00,883.56,,,,,,,
31 July 2024,Smartwatch,Electronics,North,7.00,4459.00,1037.27,,,,,,,
31 October 2022,Tablet,Electronics,South,5.00,620.00,62.49,,,,,,,
17 August 2022,Smartwatch,Electronics,West,2.00,2362.00,185.89,,,,,,,
28 March 2022,Printer,Office,North,2.00,606.00,154.99,,,,,,,
26 July 2024,Camera,Electronics,East,4.00,1084.00,134.42,,,,,,,
04 February 2022,Laptop,Electronics,North,8.00,2880.00,315.87,,,,,,,
20 April 2023,Laptop,Electronics,West,8.00,4544.00,727.05,,,,,,,
08 September 2024,Mouse,Accessories,West,4.00,556.00,85.63,,,,,,,
30 November 2023,Laptop,Electronics,North,5.00,505.00,71.97,,,,,,,
03 March 2023,Tablet,Electronics,West,5.00,2595.00,774.20,,,,,,,
24 January 2023,Headphones,Accessories,South,5.00,2820.00,737.68,,,,,,,
29 October 2023,Keyboard,Accessories,East,2.00,1018.00,297.21,,,,,,,
04 March 2023,Laptop,Electronics,East,4.00,944.00,176.56,,,,,,,
30 August 2023,Tablet,Electronics,East,1.00,610.00,44.99,,,,,,,
25 May 2024,Camera,Electronics,South,4.00,912.00,81.65,,,,,,,
02 April 2023,Monitor,Accessories,West,9.00,10413.00,1738.63,,,,,,,
27 July 2023,Printer,Office,West,8.00,2176.00,398.29,,,,,,,
04 January 2022,Printer,Office,East,6.00,6108.00,1488.40,,,,,,,
14 February 2024,Mouse,Accessories,West,2.00,1148.00,173.89,,,,,,,
01 May 2024,Monitor,Accessories,East,8.00,8824.00,597.10,,,,,,,
17 June 2022,Headphones,Accessories,North,5.00,2240.00,159.58,,,,,,,
17 February 2022,Camera,Electronics,North,2.00,1312.00,386.79,,,,,,,
02 February 2023,Laptop,Electronics,South,9.00,10620.00,2946.93,,,,,,,
30 September 2024,Tablet,Electronics,East,2.00,2178.00,574.40,,,,,,,
12 May 2024,Monitor,Accessories,East,3.00,1671.00,94.52,,,,,,,
28 July 2024,Monitor,Accessories,East,3.00,2025.00,355.59,,,,,,,
01 November 2024,Mouse,Accessories,East,6.00,2886.00,355.32,,,,,,,
27 July 2024,Printer,Office,East,2.00,1868.00,307.32,,,,,,,
08 January 2023,Headphones,Accessories,East,4.00,3280.00,826.94,,,,,,,
18 May 2022,Tablet,Electronics,West,2.00,1768.00,375.86,,,,,,,
19 December 2022,Camera,Electronics,West,7.00,6937.00,1753.02,,,,,,,
21 September 2024,Smartwatch,Electronics,North,6.00,3012.00,307.47,,,,,,,
19 September 2024,Headphones,Accessories,South,3.00,777.00,147.93,,,,,,,
16 February 2024,Smartphone,Electronics,East,6.00,4056.00,452.14,,,,,,,
29 November 2024,Printer,Office,South,4.00,3212.00,514.92,,,,,,,
03 August 2024,Smartwatch,Electronics,West,1.00,952.00,179.40,,,,,,,
